country_consuming,sector_consuming,analysis_year,stressor,healthcare_supply_chain,national_supply_chain,model
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fodder crops - Clover for Forage and Silage,50.0187988471731,2799.504660222607,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fodder crops - Forage Products nec,10.439393197903247,326.37464455524884,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fodder crops - Grasses nec for Forage and Silage,11.88425041212304,965.3745388199831,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fodder crops - Green Oilseeds for Fodder,2.755320655302578,293.8422735804666,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fodder crops - Leguminous nec for forage and Silage,1.3149882332497258,65.15033871101741,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fodder crops - Maize for Forage and Silage,43.5814195098212,2174.50587877311,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Unused Domestic Extraction - Fodder crops - Rye Grass, Forage and Silage",6.056532192005539,400.51801413432986,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fodder crops - Sorghum for Forage and Silage,0.26095250832220057,4.610071437858258,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fodder crops - Swedes for Fodder,0.07694308733409672,3.7049380778058905,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fodder crops - Turnips for Fodder,0.04716062431476645,1.5772221589689615,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Unused Domestic Extraction - Fodder crops - Vegetables and Roots, Fodder",1.8980384881821328,9.586981183787588,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Forestry - Coniferous wood - Industrial roundwood,7.1317495704565035,243.324465015104,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Forestry - Coniferous wood - Wood fuel,2.000273585090279,53.352163855043884,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Forestry - Non-coniferous wood - Industrial roundwood,3.6321911680100953,111.01242092245265,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Forestry - Non-coniferous wood - Wood fuel,5.884613636700748,150.8904190314408,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fossil Fuels - Anthracite,34.012481490962074,518.3609663586855,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fossil Fuels - Coking coal,291.4573060973984,5148.695293735467,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fossil Fuels - Crude oil,144.9687336911656,1591.1683812434276,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fossil Fuels - Lignite/brown coal,446.89101876068224,9912.18217685603,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fossil Fuels - Natural gas,13.466239065451607,452.4556819155931,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fossil Fuels - Other bituminous coal,824.6002997985814,15457.281294344903,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Fossil Fuels - Sub-bituminous coal,130.86078158634282,2340.811588546052,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Bauxite and aluminium ores,18.039555612339033,336.28567729802495,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Copper ores,74.07565778208573,1790.2552808608327,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Gold ores,72.25595091337809,1553.3960613517609,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Iron ores,70.92303048877751,1980.7350243160388,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Lead ores,0.5429435848175307,11.486045743256037,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Nickel ores,5.295243695663937,167.96151832049358,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Other non-ferrous metal ores,6.087610671769999,135.95815474089886,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - PGM ores,0.1243398731177699,2.317864763521524,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Silver ores,12.766713842756364,296.01068311623044,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Tin ores,1.2779584523550322,32.21060860332956,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Uranium and thorium ores,128.17717532328288,1254.8796874965165,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Metal Ores - Zinc ores,2.0894751546686203,46.02701713381735,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Non-Metallic Minerals - Building stones,0.00024580951597592105,0.004696777874221973,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Non-Metallic Minerals - Chemical and fertilizer minerals,91.9251034335336,1011.614934545833,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Non-Metallic Minerals - Clays and kaolin,3.5132529613055294,80.10231345768669,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Non-Metallic Minerals - Gravel and sand,158.33866751570432,2009.9879782456246,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Unused Domestic Extraction - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite",9.576294406835506,204.4887494492614,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Non-Metallic Minerals - Other minerals,222.21996739257372,2735.761692784841,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Non-Metallic Minerals - Slate,1.516087218431865,38.04842989307132,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Unused Domestic Extraction - Primary Crops - Kapokseed in Shell,0.06795983497467703,1.052861258223887,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - rice,21.29587397680299,370.40787124047796,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - wheat,97.02624096008134,2461.20032597138,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - other cereals,115.01963385431179,2350.406560623822,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - roots and tubers,16.621658722735113,349.3278831659943,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - sugar crops,15.106568848785795,246.5479801164573,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - pulses,10.32037196662292,200.96143216620445,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - nuts,3.65078354311494,93.12915438109899,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - oil crops,146.03046975433853,3390.8791070916955,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - vegetables,7.452644048653954,358.8972292463403,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - fruits,21.487119460794176,578.4612227501771,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - fibres,1.7121490168843416,33.56894591017421,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - other crops,28.83543686598379,570.5508228821933,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Green - Agriculture - fodder crops,91.21090080217871,3075.449576766012,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - rice,9.192226686391916,115.68550573030011,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - wheat,13.669295540333328,166.40642077338126,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - other cereals,8.494696324648439,92.61425948642014,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - roots and tubers,0.9855282323652165,23.595657353525922,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - sugar crops,7.827039261547643,79.82242177991684,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - pulses,0.5824954298724806,9.219982983455028,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - nuts,0.7768510313338014,24.317789801193616,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - oil crops,4.556388215311019,67.11414618363496,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - vegetables,1.859086205085034,92.99822039298789,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - fruits,2.982959055961871,104.37950922928378,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - fibres,0.03171273493194315,0.7761193735615189,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - other crops,5.873552379174998,106.88115952795826,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Agriculture - fodder crops,2.7455871971687635,61.96502433063952,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - dairy cattle,0.7624408629479849,22.279412476224405,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - nondairy cattle,1.1918560203992938,31.455855196022885,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - pigs,0.5153556969427326,16.36109415409675,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - sheep,0.15103414582842298,2.5001906526943776,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - goats,0.0710347493927093,1.0998308621793815,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - buffaloes,0.06824078466542066,1.1392825037710392,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - camels,0.038195751104494496,0.5013561052664087,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - horses,0.03798347577078107,0.8237642876772621,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - chicken,0.06591092829281271,0.9959035266335787,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - turkeys,0.0026581125255957187,0.05772484484723547,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - ducks,0.010453540911513527,0.1330918831710426,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Livestock - geese,0.002246283187107354,0.026994971645092614,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Products of meat cattle,0.007367152488881181,0.24312773103331597,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Products of meat pigs,0.006798723588678572,0.1700888015225382,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Products of meat poultry,0.003940992567982785,0.10355382282155551,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Meat products nec,0.002849587300897669,0.06102575633121129,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - products of Vegetable oils and fats,0.0532532029674391,1.5412826975748486,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Dairy products,0.08497915070893515,1.9706912793520195,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Processed rice,0.008446698769808534,0.4763114944730573,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Sugar,0.028801411156501682,0.5757306173717005,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Food products nec,0.09334652016338287,3.9994452478971545,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Beverages,0.022228382717223806,0.3226734176722622,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Fish products,1.0352155320291092,11.875107610776404,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Tobacco products (16),0.004096328213861033,0.4998594905097469,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Textiles (17),0.22278565530394234,13.624813959624857,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Wearing apparel; furs (18),0.02454495991183154,2.339886892808839,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Leather and leather products (19),0.055078987336209834,1.7280382252413151,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Pulp,0.14030911587100864,3.0145688251226073,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Paper and paper products,0.25425480496665864,5.145401455525177,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Printed matter and recorded media (22),0.020918339021959477,0.541198580815573,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Water Consumption Blue - Manufacturing - Plastics, basic",2.211822712979656,28.223635333941232,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - N-fertiliser,0.5799256193458312,8.268416826262872,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - P- and other fertiliser,0.46357142147315317,3.8090857210880884,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Chemicals nec,2.0589932578188996,5.095734202083996,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Rubber and plastic products (25),0.0424492616850737,1.0294291555231725,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Glass and glass products,0.011545041012983056,0.3951811746147028,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Ceramic goods,0.012435316938586096,0.7510543579752753,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Water Consumption Blue - Manufacturing - Bricks, tiles and construction products, in baked clay",0.008250562128113509,0.3143214969993838,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Water Consumption Blue - Manufacturing - Cement, lime and plaster",0.10835281089488817,4.343836094912717,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Other non-metallic mineral products,0.016867636070483256,0.7437761096684411,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof,0.5202090035794404,20.877539280499715,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Precious metals,1.794982627613337e-05,0.0003871977430341912,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Aluminium and aluminium products,0.04340404359422094,1.3647259436527104,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Water Consumption Blue - Manufacturing - Lead, zinc and tin and products thereof",0.008902371015764084,0.20724589075368197,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Copper products,0.013748917386564514,0.3498384200046305,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Other non-ferrous metal products,0.0023095634116770936,0.06492668044449877,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Water Consumption Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)",0.2171199314774023,7.809434988527548,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Machinery and equipment n.e.c. (29),0.12047586380109962,6.642194496503409,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Office machinery and computers (30),0.00951103270102748,0.2135141382107776,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Water Consumption Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31),0.07227775874406445,1.9757294273471369,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Water Consumption Blue - Manufacturing - Radio, television and communication equipment and apparatus (32)",0.07482324980489584,1.912192602937312,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
